content_id,part,question_elapsed_time_mean,question_had_explanation_mean,question_correctly_q_count,question_correctly_q_mean,tags_lsi,tag_acc_count,tag_acc_max,tag_acc_min
8628,5,24030.514,0.995910664,6393,0.827311122,12,420766,0.6603671,0.6603671
8629,5,21679.676,0.994212006,6077,0.839723548,12,420766,0.6603671,0.6603671
8630,5,29464.426,0.994858304,8411,0.747592438,12,254693,0.6055879,0.6055879
8631,5,28395.182,0.988992172,8216,0.450097371,12,254693,0.6055879,0.6055879
8632,5,27536.037,0.963179745,14826,0.272157021,12,254693,0.6055879,0.6055879
8633,5,29138.15,0.993533819,9795,0.681470138,12,254693,0.6055879,0.6055879
8634,5,29797.75,0.993861893,9821,0.439364627,12,254693,0.6055879,0.6055879
8635,5,34514.29,0.992740263,8719,0.520701915,12,254693,0.6055879,0.6055879
8636,5,30388.783,0.994107744,9568,0.676630435,12,254693,0.6055879,0.6055879
8637,5,31856.176,0.986040609,9511,0.573441279,12,254693,0.6055879,0.6055879
8638,5,32312.902,0.987119698,9051,0.445917578,12,254693,0.6055879,0.6055879
8639,5,25397.875,0.992949831,9821,0.280623154,12,254693,0.6055879,0.6055879
8640,5,24429.584,0.994184817,9515,0.662427746,17,330172,0.5771507,0.5771507
8641,5,26750.094,0.897488756,10744,0.662137007,17,330172,0.5771507,0.5771507
8642,5,27313.623,0.994794225,10240,0.576953125,17,330172,0.5771507,0.5771507
8643,5,34805.445,0.976187151,14428,0.324438592,17,330172,0.5771507,0.5771507
8644,5,28607.545,0.989981045,11137,0.420310676,17,330172,0.5771507,0.5771507
8645,5,35785.727,0.973215799,11851,0.370095351,16,314402,0.571574,0.571574
8646,5,32045.695,0.993332026,10264,0.49210834,16,314402,0.571574,0.571574
8647,5,35495.402,0.992588624,11265,0.356413671,16,314402,0.571574,0.571574
8648,5,31927.346,0.99377241,10653,0.548014644,16,314402,0.571574,0.571574
8649,5,23989.98,0.993939884,12454,0.48522563,16,314402,0.571574,0.571574
8650,5,19373.088,0.99549332,6255,0.89736211,12,265190,0.6509823,0.6509823
8651,5,17425.268,0.990617923,6208,0.87435567,12,265190,0.6509823,0.6509823
8652,5,21647.578,0.994432662,11388,0.708289427,12,265190,0.6509823,0.6509823
8653,5,21939.957,0.995003331,12075,0.74989648,12,265190,0.6509823,0.6509823
8654,5,23944.541,0.994864948,9777,0.672394395,12,265190,0.6509823,0.6509823
8655,5,27030.951,0.994538006,4410,0.874829932,2,2976945,0.64284325,0.64284325
8656,5,24458.523,0.995668183,4640,0.393965517,4,2409509,0.60826707,0.60826707
8657,5,23022.148,0.99122807,4576,0.865384615,5,2089357,0.62084985,0.62084985
8658,5,30620.283,0.970588235,4957,0.500907807,4,2409509,0.60826707,0.60826707
8659,5,22814.037,0.970459952,5069,0.343657526,2,2976945,0.64284325,0.64284325
8660,5,26259.84,0.991596639,4531,0.487751048,1,3261199,0.59191024,0.59191024
8661,5,34768.777,0.991022553,4597,0.466391125,1,3261199,0.59191024,0.59191024
8662,5,33584.324,0.979865772,4648,0.459122203,1,3261199,0.59191024,0.59191024
8663,5,23629.709,0.977311644,4690,0.486353945,4,2409509,0.60826707,0.60826707
8664,5,27279.244,0.985434684,4413,0.749376841,1,3261199,0.59191024,0.59191024
8665,5,20126.895,0.982893027,4633,0.696309087,1,3261199,0.59191024,0.59191024
8666,5,26235.69,0.994579358,4633,0.437729333,4,2409509,0.60826707,0.60826707
8667,5,24504.885,0.994449378,4526,0.458241273,2,2976945,0.64284325,0.64284325
8668,5,17042.729,0.996729889,4603,0.933304367,1,3261199,0.59191024,0.59191024
8669,5,32163.182,0.993028322,4615,0.401083424,1,3261199,0.59191024,0.59191024
8670,5,24208.324,0.991889007,4708,0.493627867,4,2409509,0.60826707,0.60826707
8671,5,20709.021,0.982817092,4444,0.888388839,2,2976945,0.64284325,0.64284325
8672,5,26050.607,0.981972198,4627,0.732223903,4,2409509,0.60826707,0.60826707
8673,5,26572.012,0.984760678,4685,0.595304162,1,3261199,0.59191024,0.59191024
8674,5,23428.188,0.989261745,4491,0.83411267,2,2976945,0.64284325,0.64284325
8675,5,23801.049,0.994296144,4401,0.824130879,2,2976945,0.64284325,0.64284325
8676,5,22535.756,0.993477754,4310,0.902088167,2,2976945,0.64284325,0.64284325
8677,5,18079.746,0.994109651,4433,0.940672231,2,2976945,0.64284325,0.64284325
8678,5,23668.885,0.989354624,4530,0.718763797,1,3261199,0.59191024,0.59191024
8679,5,25754.67,0.992347513,4461,0.797354853,2,2976945,0.64284325,0.64284325
8680,5,23195.812,0.995321898,4511,0.759033474,5,2089357,0.62084985,0.62084985
8681,5,17220.994,0.979668508,4542,0.765741964,1,3261199,0.59191024,0.59191024
8682,5,26925.697,0.986731535,4544,0.714788732,2,2976945,0.64284325,0.64284325
8683,5,31077.627,0.961080391,4729,0.636286741,4,2409509,0.60826707,0.60826707
8684,5,26520.715,0.994711327,4555,0.585949506,2,2976945,0.64284325,0.64284325
8685,5,28313.486,0.969420818,4959,0.306311756,4,2409509,0.60826707,0.60826707
8686,5,29512.934,0.991819589,4552,0.403339192,1,3261199,0.59191024,0.59191024
8687,5,30923.777,0.993224645,4753,0.44456133,2,2976945,0.64284325,0.64284325
8688,5,27627.033,0.918292683,4956,0.679983858,5,2089357,0.62084985,0.62084985
8689,5,24026.635,0.994628469,4495,0.676529477,4,2409509,0.60826707,0.60826707
8690,5,24256.98,0.955795262,4746,0.549304678,2,2976945,0.64284325,0.64284325
8691,5,27081.027,0.992376389,4609,0.349533521,4,2409509,0.60826707,0.60826707
8692,5,29151.957,0.994782609,4622,0.438987451,1,3261199,0.59191024,0.59191024
8693,5,28411.127,0.995929444,4446,0.833108412,2,2976945,0.64284325,0.64284325
8694,5,21400.342,0.983515307,4685,0.898612593,4,2409509,0.60826707,0.60826707
8695,5,30647.693,0.993352721,4830,0.331884058,2,2976945,0.64284325,0.64284325
8696,5,23763.264,0.99534982,4750,0.406105263,4,2409509,0.60826707,0.60826707
8697,5,20543.734,0.99438097,5364,0.183818046,1,3261199,0.59191024,0.59191024
8698,5,16207.3955,0.992650436,4374,0.955647005,4,2409509,0.60826707,0.60826707
8699,5,22653.105,0.993219598,4598,0.540669856,1,3261199,0.59191024,0.59191024
8700,5,35202.83,0.992310889,4834,0.415597849,2,2976945,0.64284325,0.64284325
8701,5,17835.34,0.995457643,4419,0.769857434,1,3261199,0.59191024,0.59191024
8702,5,24897.104,0.963467358,4655,0.721160043,1,3261199,0.59191024,0.59191024
8703,5,26834.02,0.988934693,4628,0.531547105,1,3261199,0.59191024,0.59191024
8704,5,17935.68,0.994406898,4317,0.910354413,2,2976945,0.64284325,0.64284325
8705,5,35177.535,0.945924453,5055,0.523046489,12,1378534,0.6230546,0.6230546
8706,5,30999.438,0.990616496,10716,0.635591639,17,329564,0.8011524,0.8011524
8707,5,24095.492,0.97527872,6214,0.545542324,12,629688,0.5803668,0.5803668
8708,5,25464.445,0.993207387,4732,0.625950972,12,1378534,0.6230546,0.6230546
8709,5,24914.293,0.994477579,4546,0.656181258,12,1378534,0.6230546,0.6230546
8710,5,26770.404,0.99137359,4561,0.650295988,12,1378534,0.6230546,0.6230546
8711,5,24485.83,0.992406001,5426,0.346848507,12,1378534,0.6230546,0.6230546
8712,5,23617.773,0.99127075,7018,0.288971217,12,1378534,0.6230546,0.6230546
8713,5,27196.955,0.991800535,6009,0.691462806,12,629688,0.5803668,0.5803668
8714,5,30084.293,0.994239631,5234,0.837982423,19,534716,0.64018846,0.64018846
8715,5,25520.262,0.996468808,5980,0.671237458,13,581561,0.57541513,0.57541513
8716,5,29521.193,0.986454009,9207,0.592375367,15,512340,0.560858,0.560858
8717,5,29287.938,0.984082066,5684,0.70531316,13,581561,0.57541513,0.57541513
8718,5,27950.465,0.993346148,6794,0.482926111,17,1224450,0.63178897,0.63178897
8719,5,20035.426,0.994847021,6241,0.810286813,13,581561,0.57541513,0.57541513
8720,5,26444.459,0.938004303,7470,0.424230254,15,512340,0.560858,0.560858
8721,5,36203.902,0.972382184,8550,0.250175439,13,581561,0.57541513,0.57541513
8722,5,27730.346,0.995121951,8874,0.578093306,12,485362,0.57536846,0.57536846
8723,5,26756.822,0.996200345,5812,0.798348245,17,490547,0.707237,0.707237
8724,5,22694.66,0.993970715,6995,0.505218013,13,581561,0.57541513,0.57541513
8725,5,22798.324,0.992263887,9345,0.339111825,15,512340,0.560858,0.560858
8726,5,21655.76,0.993690115,12897,0.321857796,17,490547,0.707237,0.707237
8727,5,31004.027,0.985654964,7993,0.551482547,13,581561,0.57541513,0.57541513
8728,5,21776.965,0.994393662,8242,0.456685271,12,629688,0.5803668,0.5803668
8729,5,30650.764,0.98631819,5732,0.555303559,12,629688,0.5803668,0.5803668
8730,5,15254.064,0.995139936,5990,0.596661102,13,581561,0.57541513,0.57541513
8731,5,27651.615,0.992902446,6650,0.213834586,12,1378534,0.6230546,0.6230546
8732,5,31003.057,0.992356039,5921,0.449923999,12,629688,0.5803668,0.5803668
8733,5,32938.613,0.992619018,8163,0.398750459,17,627388,0.63057786,0.63057786
8734,5,24093.82,0.993916106,6275,0.638406375,17,627388,0.63057786,0.63057786
8735,5,13618.237,0.995136778,4963,0.920411042,17,329564,0.8011524,0.8011524
8736,5,24730.588,0.995972253,4491,0.846136718,12,1378534,0.6230546,0.6230546
8737,5,37575.21,0.93639333,5841,0.382126348,12,1378534,0.6230546,0.6230546
8738,5,21005.594,0.992039587,4666,0.87033862,12,1378534,0.6230546,0.6230546
8739,5,24459.383,0.981469511,4661,0.537652864,12,1378534,0.6230546,0.6230546
8740,5,34038.387,0.992786294,7820,0.519053708,12,491773,0.61161554,0.61161554
8741,5,27879.938,0.993940754,4477,0.757650212,12,1378534,0.6230546,0.6230546
8742,5,26670.238,0.993419816,5346,0.80845492,17,490547,0.707237,0.707237
8743,5,25460.512,0.98750794,4747,0.451864335,12,1378534,0.6230546,0.6230546
8744,5,26974.645,0.939925883,5147,0.66796192,12,1378534,0.6230546,0.6230546
8745,5,28921.352,0.869504291,5742,0.478404737,12,1378534,0.6230546,0.6230546
8746,5,36265.24,0.991776846,6232,0.480102696,13,581561,0.57541513,0.57541513
8747,5,15931.87,0.99565615,4394,0.953117888,12,1378534,0.6230546,0.6230546
8748,5,27248.617,0.978094428,4727,0.549608631,12,1378534,0.6230546,0.6230546
8749,5,22612.521,0.99474606,4587,0.840636582,12,1378534,0.6230546,0.6230546
8750,5,32982.11,0.992494345,9767,0.337974813,12,491773,0.61161554,0.61161554
8751,5,32923.426,0.992256399,4675,0.530481283,12,1378534,0.6230546,0.6230546
8752,5,21680.832,0.994912464,6697,0.53292519,15,512340,0.560858,0.560858
8753,5,20700.387,0.993180268,4420,0.71561086,12,1378534,0.6230546,0.6230546
8754,5,28197.852,0.991871039,7302,0.477951246,12,485362,0.57536846,0.57536846
8755,5,22900.057,0.994252874,7171,0.470645656,15,512340,0.560858,0.560858
8756,5,20968.07,0.995004344,4630,0.692440605,12,1378534,0.6230546,0.6230546
8757,5,22889.2,0.995390188,6101,0.801344042,12,629688,0.5803668,0.5803668
8758,5,19926.564,0.994585448,5928,0.798920378,13,581561,0.57541513,0.57541513
8759,5,30299.688,0.988738269,4809,0.583073404,12,1378534,0.6230546,0.6230546
8760,5,31052.67,0.989753048,9816,0.335574572,12,491773,0.61161554,0.61161554
8761,5,22875.586,0.991913747,7087,0.471990969,12,491773,0.61161554,0.61161554
8762,5,24132.719,0.99428697,4575,0.672349727,12,1378534,0.6230546,0.6230546
8763,5,23926.271,0.988231222,5809,0.72404889,17,490547,0.707237,0.707237
8764,5,20085.762,0.995768918,6175,0.87757085,17,329564,0.8011524,0.8011524
8765,5,26795.236,0.993444056,4603,0.753421682,12,1378534,0.6230546,0.6230546
8766,5,24660.033,0.990219224,5951,0.664930264,17,490547,0.707237,0.707237
8767,5,20346.453,0.994169096,6203,0.667257778,12,629688,0.5803668,0.5803668
8768,5,25476.795,0.989359294,4431,0.70051907,12,1378534,0.6230546,0.6230546
8769,5,24021.758,0.99473058,5912,0.560554804,13,581561,0.57541513,0.57541513
8770,5,19023.467,0.995155185,6638,0.834739379,13,581561,0.57541513,0.57541513
8771,5,22576.975,0.995083079,5923,0.75738646,17,490547,0.707237,0.707237
8772,5,29187.328,0.928964974,5114,0.631990614,12,1378534,0.6230546,0.6230546
8773,5,36114.887,0.993071077,4502,0.686139494,12,1378534,0.6230546,0.6230546
8774,5,27904.262,0.993283673,8228,0.628828391,12,491773,0.61161554,0.61161554
8775,5,35214.215,0.980887916,5061,0.409010077,12,1378534,0.6230546,0.6230546
8776,5,22031.45,0.991340018,6619,0.43269376,15,512340,0.560858,0.560858
8777,5,32347.816,0.991441738,4580,0.683406114,12,1378534,0.6230546,0.6230546
8778,5,23570.793,0.993844049,5873,0.516601396,12,629688,0.5803668,0.5803668
8779,5,29858.158,0.992897727,4951,0.495455464,12,1378534,0.6230546,0.6230546
8780,5,21201.465,0.994139194,5488,0.764759475,12,629688,0.5803668,0.5803668
8781,5,30295.174,0.993481244,8784,0.348019126,13,581561,0.57541513,0.57541513
8782,5,21040.096,0.993931513,4639,0.872601854,12,1378534,0.6230546,0.6230546
8783,5,17859.826,0.995302518,5350,0.853457944,17,490547,0.707237,0.707237
8784,5,24917.088,0.996116177,5961,0.69870827,13,581561,0.57541513,0.57541513
8785,5,18748.219,0.992658173,4643,0.910833513,12,1378534,0.6230546,0.6230546
8786,5,18812.174,0.99407434,5580,0.783691756,12,629688,0.5803668,0.5803668
8787,5,17942.482,0.975720592,7725,0.635857605,15,512340,0.560858,0.560858
8788,5,32336.992,0.987804878,4944,0.436488673,12,1378534,0.6230546,0.6230546
8789,5,35617.523,0.991310644,6931,0.338046458,13,581561,0.57541513,0.57541513
8790,5,25937.662,0.993685233,6199,0.550572673,13,581561,0.57541513,0.57541513
8791,5,28280.953,0.987644788,7812,0.428187404,12,491773,0.61161554,0.61161554
8792,5,26283.178,0.993925234,6445,0.80480993,17,627388,0.63057786,0.63057786
8793,5,26061.8,0.995297806,4500,0.709555556,12,1378534,0.6230546,0.6230546
8794,5,29712.445,0.970234987,5778,0.631533403,19,534716,0.64018846,0.64018846
8795,5,27916.201,0.993339063,4674,0.595207531,12,1378534,0.6230546,0.6230546
8796,5,32720.402,0.962320702,4693,0.622629448,12,1378534,0.6230546,0.6230546
8797,5,26742.086,0.985671443,6024,0.687915007,17,490547,0.707237,0.707237
8798,5,19860.344,0.995649337,4615,0.897941495,12,1378534,0.6230546,0.6230546
8799,5,27567.076,0.975958892,5477,0.696549206,19,534716,0.64018846,0.64018846
8800,5,30171.861,0.985307213,9039,0.375152119,13,581561,0.57541513,0.57541513
8801,5,26701.877,0.993670886,4601,0.588567703,12,1378534,0.6230546,0.6230546
8802,5,24058.51,0.996453901,4543,0.863746423,12,1378534,0.6230546,0.6230546
8803,5,27676.064,0.993808457,7644,0.72736787,12,485362,0.57536846,0.57536846
8804,5,21910.95,0.996819627,4417,0.786506679,12,1378534,0.6230546,0.6230546
8805,5,20199.047,0.993958665,6309,0.621810113,12,485362,0.57536846,0.57536846
8806,5,25357.543,0.99462004,4486,0.804725814,12,1378534,0.6230546,0.6230546
8807,5,22382.996,0.995580808,4779,0.817744298,12,1378534,0.6230546,0.6230546
8808,5,31008.797,0.98988344,4565,0.771303395,12,1378534,0.6230546,0.6230546
8809,5,34719.11,0.991663104,4696,0.590289608,12,1378534,0.6230546,0.6230546
8810,5,25402.61,0.989740583,6859,0.639306021,12,485362,0.57536846,0.57536846
8811,5,32324.412,0.918724786,10206,0.476288458,17,490547,0.707237,0.707237
8812,5,24425.004,0.989742597,5192,0.857280431,19,534716,0.64018846,0.64018846
8813,5,34146.992,0.990966947,4896,0.435866013,12,1378534,0.6230546,0.6230546
8814,5,23505.848,0.991447024,5753,0.602815922,12,629688,0.5803668,0.5803668
8815,5,30776.762,0.993726988,7354,0.504623334,12,485362,0.57536846,0.57536846
8816,5,31744.145,0.9898365,4543,0.642526965,12,1378534,0.6230546,0.6230546
8817,5,26271.312,0.993819267,4715,0.560763521,12,1378534,0.6230546,0.6230546
8818,5,16389.814,0.997649363,5127,0.887848644,17,490547,0.707237,0.707237
8819,5,29043.87,0.993799719,8582,0.542763924,17,627388,0.63057786,0.63057786
8820,5,23645.04,0.995971162,4730,0.758773784,12,1378534,0.6230546,0.6230546
8821,5,26962.914,0.992843201,4639,0.676438888,12,1378534,0.6230546,0.6230546
8822,5,31537.885,0.994158879,6017,0.640019943,12,629688,0.5803668,0.5803668
8823,5,23592.691,0.994377377,6065,0.631821929,12,485362,0.57536846,0.57536846
8824,5,22064.54,0.996374184,8301,0.766775087,16,328563,0.7898881,0.7898881
8825,5,18166.975,0.995202952,5442,0.669974274,11,633432,0.5929287,0.5929287
8826,5,30499.713,0.879333461,5254,0.564522269,12,1378534,0.6230546,0.6230546
8827,5,21719.342,0.985740648,5987,0.449807917,11,633432,0.5929287,0.5929287
8828,5,23519.812,0.994893791,4923,0.374162096,12,1378534,0.6230546,0.6230546
8829,5,30134.584,0.99449429,4921,0.664295875,5,2089357,0.62084985,0.62084985
8830,5,26129.213,0.995955056,4475,0.809608939,1,3261199,0.59191024,0.59191024
8831,5,29030.023,0.989920652,4677,0.581141758,1,3261199,0.59191024,0.59191024
8832,5,30684.9,0.997553925,4520,0.613274336,2,2976945,0.64284325,0.64284325
8833,5,29912.277,0.958226967,8676,0.26417704,1,3261199,0.59191024,0.59191024
8834,5,21099.39,0.994345368,4615,0.461971831,2,2976945,0.64284325,0.64284325
8835,5,31802.254,0.992784667,4452,0.532345013,1,3261199,0.59191024,0.59191024
8836,5,16265.659,0.993280538,4184,0.967017208,2,2976945,0.64284325,0.64284325
8837,5,27918.469,0.989296288,4408,0.801497278,2,2976945,0.64284325,0.64284325
8838,5,22633.682,0.982585536,4901,0.549071618,2,2976945,0.64284325,0.64284325
8839,5,25134.354,0.990153173,4590,0.851851852,4,2409509,0.60826707,0.60826707
8840,5,30752.564,0.994545058,4606,0.579027356,1,3261199,0.59191024,0.59191024
8841,5,20881.17,0.992534218,4838,0.341670112,1,3261199,0.59191024,0.59191024
8842,5,29204.521,0.989610919,4936,0.313006483,2,2976945,0.64284325,0.64284325
8843,5,28927.346,0.797823421,6561,0.370217955,2,2976945,0.64284325,0.64284325
8844,5,22950.586,0.994133574,4453,0.863911969,1,3261199,0.59191024,0.59191024
8845,5,28375.635,0.995578156,4538,0.806522697,2,2976945,0.64284325,0.64284325
8846,5,26251.566,0.989480752,4488,0.386586453,1,3261199,0.59191024,0.59191024
8847,5,26617.562,0.970250308,4896,0.494076797,4,2409509,0.60826707,0.60826707
8848,5,21962.375,0.995215311,4623,0.704953493,5,2089357,0.62084985,0.62084985
8849,5,25649.695,0.98281114,4618,0.526851451,5,2089357,0.62084985,0.62084985
8850,5,25786.336,0.993907746,4616,0.430242634,4,2409509,0.60826707,0.60826707
8851,5,28359.041,0.981981982,4569,0.645655504,5,2089357,0.62084985,0.62084985
8852,5,17234.268,0.99402848,4375,0.945371429,5,2089357,0.62084985,0.62084985
8853,5,17438.771,0.994473917,4546,0.871975363,4,2409509,0.60826707,0.60826707
8854,5,27123.936,0.981603408,5192,0.352850539,5,2089357,0.62084985,0.62084985
8855,5,31242.662,0.981300283,4623,0.473934674,2,2976945,0.64284325,0.64284325
8856,5,27770.543,0.994905869,4533,0.676152658,1,3261199,0.59191024,0.59191024
8857,5,29579.838,0.992971667,4572,0.496062992,2,2976945,0.64284325,0.64284325
8858,5,19054.557,0.972392638,4580,0.773799127,4,2409509,0.60826707,0.60826707
8859,5,25660.027,0.9935094,4487,0.731223535,1,3261199,0.59191024,0.59191024
8860,5,27140.56,0.992509363,4561,0.618066214,4,2409509,0.60826707,0.60826707
8861,5,25585.344,0.99238965,4621,0.526509414,4,2409509,0.60826707,0.60826707
8862,5,20659.803,0.995881949,4388,0.714220602,2,2976945,0.64284325,0.64284325
8863,5,25449.521,0.993091152,4512,0.312943262,2,2976945,0.64284325,0.64284325
8864,5,29946.543,0.849251604,5652,0.376503892,1,3261199,0.59191024,0.59191024
8865,5,34197.58,0.995066158,4474,0.537997318,2,2976945,0.64284325,0.64284325
8866,5,27107.271,0.963550519,5323,0.529964306,4,2409509,0.60826707,0.60826707
8867,5,23630.582,0.99436175,4449,0.837716341,5,2089357,0.62084985,0.62084985
8868,5,22711.316,0.994578721,4443,0.844249381,2,2976945,0.64284325,0.64284325
8869,5,28295.459,0.989425669,4853,0.423861529,1,3261199,0.59191024,0.59191024
8870,5,19638.582,0.995079951,4899,0.460706267,4,2409509,0.60826707,0.60826707
8871,5,19862.479,0.995751342,4489,0.894854088,2,2976945,0.64284325,0.64284325
8872,5,25901.434,0.994572297,4626,0.846303502,1,3261199,0.59191024,0.59191024
8873,5,29386.617,0.945495221,4939,0.377201863,1,3261199,0.59191024,0.59191024
8874,5,20016.844,0.963430851,4535,0.805292172,1,3261199,0.59191024,0.59191024
8875,5,24060.752,0.984654194,4772,0.482816429,2,2976945,0.64284325,0.64284325
8876,5,26499.451,0.994737996,4589,0.341686642,4,2409509,0.60826707,0.60826707
8877,5,27440.54,0.961096375,4547,0.720035188,5,2089357,0.62084985,0.62084985
8878,5,15275.451,0.994429504,5231,0.904989486,12,693377,0.6886196,0.6886196
8879,5,12308.066,0.995363931,4328,0.919593346,17,1224450,0.63178897,0.63178897
8880,5,22328.77,0.99459094,5951,0.56461099,12,889625,0.7066191,0.7066191
8881,5,18024.531,0.987734321,4340,0.860829493,7,2045699,0.62811244,0.62811244
8882,5,17474.29,0.990730523,4562,0.830995178,12,889625,0.7066191,0.7066191
8883,5,19935.477,0.994680851,4338,0.789073306,1,3261199,0.59191024,0.59191024
8884,5,19184.818,0.992990255,5884,0.538409245,11,633432,0.5929287,0.5929287
8885,5,31131.53,0.957526974,5872,0.635558583,11,633432,0.5929287,0.5929287
8886,5,18080.758,0.994976137,8013,0.695120429,16,510703,0.7066495,0.7066495
8887,5,28502.186,0.99256993,4604,0.478931364,5,2089357,0.62084985,0.62084985
8888,5,22305.31,0.994690265,4533,0.772336201,12,1378534,0.6230546,0.6230546
8889,5,19768.494,0.994633959,5237,0.678632805,12,889625,0.7066191,0.7066191
8890,5,14308.717,0.992999097,4449,0.951224994,17,1224450,0.63178897,0.63178897
8891,5,26806.328,0.989721886,4986,0.612916165,18,810109,0.6991306,0.6991306
8892,5,20335.293,0.969766954,4784,0.410535117,7,2045699,0.62811244,0.62811244
8893,5,25014.912,0.96719216,4715,0.711983033,12,1378534,0.6230546,0.6230546
8894,5,27619.596,0.888780678,5172,0.42575406,2,2976945,0.64284325,0.64284325
8895,5,22177.805,0.993038982,5047,0.642758074,12,903957,0.61653155,0.61653155
8896,5,23032.562,0.995193053,6470,0.720401855,12,373753,0.6823357,0.6823357
8897,5,19243.385,0.982068664,4600,0.642391304,4,2409509,0.60826707,0.60826707
8898,5,26826.674,0.941081517,4983,0.383102549,7,2045699,0.62811244,0.62811244
8899,5,19106.451,0.993808668,5031,0.643013317,17,1224450,0.63178897,0.63178897
8900,5,27244.666,0.993273112,5234,0.620557891,12,889625,0.7066191,0.7066191
8901,5,26133,0.982750794,4427,0.580528575,1,3261199,0.59191024,0.59191024
8902,5,21180.861,0.995907231,5159,0.728823415,12,903957,0.61653155,0.61653155
8903,5,23409.111,0.994614004,4479,0.696360795,7,2045699,0.62811244,0.62811244
8904,5,22844.19,0.99471831,4569,0.738235938,5,2089357,0.62084985,0.62084985
8905,5,33907.277,0.994584055,4634,0.665515753,12,1077043,0.6697792,0.6697792
8906,5,27187.646,0.99273349,4704,0.411564626,4,2409509,0.60826707,0.60826707
8907,5,31443.514,0.993463123,7071,0.678404752,15,512340,0.560858,0.560858
8908,5,21386.6,0.995925758,4444,0.771152115,4,2409509,0.60826707,0.60826707
8909,5,25056.557,0.994526796,4408,0.823729583,1,3261199,0.59191024,0.59191024
8910,5,29284.314,0.994652406,4506,0.600976476,2,2976945,0.64284325,0.64284325
8911,5,26205.473,0.969638657,4700,0.598510638,2,2976945,0.64284325,0.64284325
8912,5,29360.953,0.99562746,4596,0.463664056,1,3261199,0.59191024,0.59191024
8913,5,25807.166,0.990010858,4630,0.605615551,1,3261199,0.59191024,0.59191024
8914,5,17488.691,0.994235033,4529,0.85007728,4,2409509,0.60826707,0.60826707
8915,5,27332.908,0.99447983,4730,0.373150106,1,3261199,0.59191024,0.59191024
8916,5,19126.104,0.996830428,4435,0.893573844,1,3261199,0.59191024,0.59191024
8917,5,23084.406,0.996840442,4448,0.864208633,4,2409509,0.60826707,0.60826707
8918,5,30630.7,0.940697923,4695,0.529925453,2,2976945,0.64284325,0.64284325
8919,5,20954.184,0.995351926,4535,0.914443219,2,2976945,0.64284325,0.64284325
8920,5,31331.322,0.991598449,4663,0.497319322,4,2409509,0.60826707,0.60826707
8921,5,28592.457,0.974568966,4665,0.422508039,7,2045699,0.62811244,0.62811244
8922,5,24157.453,0.980640998,4671,0.512309998,2,2976945,0.64284325,0.64284325
8923,5,31408.146,0.989384749,4639,0.596895883,2,2976945,0.64284325,0.64284325
8924,5,25685.252,0.991007194,4462,0.760869565,1,3261199,0.59191024,0.59191024
8925,5,34612.516,0.994229916,4534,0.6197618,1,3261199,0.59191024,0.59191024
8926,5,22384.293,0.994026549,4540,0.839427313,4,2409509,0.60826707,0.60826707
8927,5,23037.857,0.9959131,4666,0.420702958,1,3261199,0.59191024,0.59191024
8928,5,19433.562,0.9956621,4393,0.956977009,2,2976945,0.64284325,0.64284325
8929,5,24411.281,0.993781923,4524,0.561229001,1,3261199,0.59191024,0.59191024
8930,5,26327.69,0.988100686,4394,0.718934911,2,2976945,0.64284325,0.64284325
8931,5,26156.617,0.975921585,4712,0.523132428,5,2089357,0.62084985,0.62084985
8932,5,33261.555,0.987513691,4593,0.513389941,4,2409509,0.60826707,0.60826707
8933,5,29146.393,0.809229137,5682,0.524639212,2,2976945,0.64284325,0.64284325
8934,5,25428.604,0.994949495,4377,0.683573224,2,2976945,0.64284325,0.64284325
8935,5,19473.402,0.994657375,4321,0.897477436,2,2976945,0.64284325,0.64284325
8936,5,24834.037,0.929877436,5008,0.692092652,4,2409509,0.60826707,0.60826707
8937,5,28914.963,0.985645933,4612,0.803989592,2,2976945,0.64284325,0.64284325
8938,5,29940.79,0.994635857,4873,0.324646009,5,2089357,0.62084985,0.62084985
8939,5,20483.7,0.99334664,4530,0.623178808,1,3261199,0.59191024,0.59191024
8940,5,31277.06,0.994242285,4367,0.664300435,2,2976945,0.64284325,0.64284325
8941,5,23746.357,0.993598234,4549,0.7526929,1,3261199,0.59191024,0.59191024
8942,5,29801.564,0.983939138,4757,0.342863149,1,3261199,0.59191024,0.59191024
8943,5,20318.078,0.992941712,4405,0.823155505,2,2976945,0.64284325,0.64284325
8944,5,31658.229,0.992405063,4754,0.460875053,4,2409509,0.60826707,0.60826707
8945,5,21102.111,0.993300853,4948,0.415117219,2,2976945,0.64284325,0.64284325
8946,5,17936.564,0.995248278,4226,0.944865121,2,2976945,0.64284325,0.64284325
8947,5,32227.242,0.993699761,4619,0.767049145,2,2976945,0.64284325,0.64284325
8948,5,25938.111,0.994211932,4508,0.598269743,1,3261199,0.59191024,0.59191024
8949,5,18022.154,0.993200263,4570,0.708971554,4,2409509,0.60826707,0.60826707
8950,5,29094.293,0.994271866,4554,0.782169521,1,3261199,0.59191024,0.59191024
8951,5,22151.377,0.995662546,4636,0.674072476,5,2089357,0.62084985,0.62084985
8952,5,35604.832,0.984264184,4536,0.569885362,2,2976945,0.64284325,0.64284325
8953,5,22932.11,0.958109781,4868,0.608463435,4,2409509,0.60826707,0.60826707
8954,5,24915.586,0.994084187,4419,0.72844535,2,2976945,0.64284325,0.64284325
